Total_Stops,Journey_Day,Journey_Month,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min,Duration_Hours,Duration_Mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata
6195,0,1,5,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6196,0,3,3,8,30,11,30,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6197,1,24,6,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6198,0,27,4,19,30,22,15,2,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6199,2,27,3,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6200,0,21,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6201,1,27,3,15,0,1,35,10,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6202,1,15,6,6,0,21,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6203,0,6,3,22,10,0,55,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6204,0,9,5,7,5,9,20,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
6205,1,9,6,11,30,4,25,16,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6206,2,3,3,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6207,1,6,5,10,35,1,30,14,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6208,1,21,3,7,5,16,10,9,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6209,1,6,3,8,55,23,0,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6210,1,15,3,11,50,19,50,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6211,1,15,4,6,20,10,30,4,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6212,1,21,5,8,30,19,0,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6213,1,3,4,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6214,1,24,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6215,1,1,4,6,50,10,30,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6216,1,18,5,16,30,16,20,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6217,0,21,3,9,0,11,30,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6218,1,6,3,11,40,9,30,21,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6219,1,6,3,21,25,7,40,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6220,0,21,6,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6221,1,24,5,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6222,1,21,3,10,45,21,0,10,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6223,1,12,5,12,0,13,15,25,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6224,0,9,3,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6225,1,6,3,8,45,19,55,11,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6226,0,24,6,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6227,1,21,5,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6228,1,12,6,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6229,1,27,5,15,0,1,30,10,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6230,0,18,6,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6231,1,6,3,18,0,1,35,7,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6232,1,9,6,7,0,19,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6233,1,21,3,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6234,1,21,5,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6235,1,3,6,19,45,19,0,23,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6236,1,24,5,15,55,21,25,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6237,0,18,4,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6238,0,27,6,20,5,21,40,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6239,1,18,3,22,50,9,0,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6240,1,21,3,8,0,18,50,10,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6241,0,6,3,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6242,0,12,6,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6243,1,12,6,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6244,1,18,5,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6245,1,24,3,6,30,18,10,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6246,1,12,5,16,30,20,45,28,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6247,1,9,5,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6248,1,1,4,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6249,1,15,5,21,10,16,20,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6250,0,27,5,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6251,1,9,5,10,0,12,35,26,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6252,1,6,6,7,0,19,15,12,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6253,1,27,3,7,55,15,45,7,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6254,1,18,5,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6255,0,24,3,19,55,22,35,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6256,0,12,6,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6257,0,21,5,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6258,0,18,3,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6259,1,27,6,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6260,1,1,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6261,1,15,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6262,0,18,6,17,0,19,50,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6263,1,27,5,17,30,1,30,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6264,2,15,3,8,15,22,55,14,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6265,2,27,6,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6266,1,15,6,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6267,0,21,4,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6268,2,24,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6269,1,9,5,7,5,19,15,12,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6270,0,6,4,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6271,1,9,5,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6272,1,6,3,9,0,15,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6273,2,18,5,17,15,7,40,14,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6274,1,12,6,11,30,4,25,16,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6275,0,3,4,14,20,17,35,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6276,0,9,6,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6277,1,18,5,18,55,9,20,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6278,0,27,6,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6279,2,3,3,8,50,10,35,25,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6280,2,15,5,9,10,4,40,19,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6281,2,24,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6282,1,15,5,21,10,8,15,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6283,1,24,6,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6284,1,27,6,6,0,12,35,6,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6285,1,27,3,7,5,4,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6286,1,21,5,19,55,23,50,3,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6287,0,15,4,21,0,23,50,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6288,1,1,6,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6289,0,3,6,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6290,1,27,3,8,55,15,30,6,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6291,0,21,3,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6292,0,6,5,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6293,0,15,6,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6294,1,15,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6295,1,3,3,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6296,0,21,3,13,20,15,35,2,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6297,2,27,5,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6298,1,21,5,6,30,8,15,25,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6299,0,9,6,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6300,2,27,6,11,45,12,35,24,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6301,1,3,3,13,0,1,35,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6302,1,15,5,7,35,19,25,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6303,2,27,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6304,1,3,3,6,40,15,30,8,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6305,2,24,5,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6306,1,12,6,7,0,19,15,12,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6307,1,1,4,16,40,0,15,7,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6308,1,12,6,16,30,12,0,19,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6309,1,27,3,23,5,4,25,5,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6310,1,9,6,17,10,1,30,8,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6311,0,9,6,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6312,1,9,6,9,35,14,25,28,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6313,1,9,6,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6314,1,1,3,11,40,11,25,23,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6315,2,12,6,9,25,4,25,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6316,1,18,5,20,20,18,50,22,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6317,0,27,4,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6318,0,15,3,7,5,9,20,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
6319,1,12,5,6,30,12,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6320,0,9,5,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6321,2,1,3,8,50,23,55,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6322,1,9,5,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6323,1,27,5,8,30,21,0,12,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6324,1,3,3,7,35,12,0,4,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6325,1,6,3,10,25,19,20,8,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6326,1,6,6,7,0,19,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6327,1,3,6,10,0,19,15,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6328,0,21,3,15,10,17,45,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6329,1,6,6,20,0,12,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6330,1,18,5,18,55,22,35,27,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6331,1,24,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6332,1,15,5,16,30,4,40,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6333,1,27,6,7,15,12,30,5,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6334,0,24,4,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6335,1,27,6,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6336,1,1,3,15,35,23,40,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6337,2,6,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6338,1,15,6,9,0,4,25,19,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6339,1,12,3,5,45,12,15,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6340,0,9,3,22,45,0,10,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6341,1,18,5,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6342,1,9,6,10,20,21,0,10,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6343,1,3,3,9,10,1,35,16,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6344,0,18,4,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6345,2,27,5,23,5,12,35,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6346,1,24,6,16,45,22,25,5,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6347,0,21,5,14,5,17,55,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6348,0,1,5,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6349,1,27,6,8,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6350,0,12,4,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6351,0,24,6,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6352,0,3,4,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6353,1,21,5,6,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6354,1,3,3,2,0,7,45,5,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6355,0,12,5,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6356,0,3,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6357,1,21,3,7,30,13,20,5,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6358,1,15,3,16,50,21,35,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6359,0,9,6,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6360,1,15,5,8,45,21,0,12,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6361,2,24,6,20,0,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6362,1,15,5,7,10,10,45,27,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6363,0,6,4,14,55,17,25,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6364,1,9,6,8,35,17,15,8,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6365,0,6,4,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6366,0,15,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6367,1,3,6,19,15,12,35,17,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6368,0,12,6,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6369,1,9,5,9,20,14,15,4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6370,0,21,4,23,30,2,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6371,1,9,6,9,15,1,30,16,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6372,1,6,3,2,0,7,45,5,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6373,1,12,6,7,55,15,45,7,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6374,0,3,4,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6375,1,6,6,7,10,10,45,27,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6376,1,21,5,20,20,10,45,14,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6377,2,1,5,10,0,13,45,27,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6378,1,6,3,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6379,1,1,6,3,50,19,0,15,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6380,1,24,3,19,55,23,30,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6381,1,27,3,7,0,19,15,12,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6382,1,21,3,20,30,1,35,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6383,1,9,5,5,10,10,5,4,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6384,0,24,6,18,15,21,20,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6385,1,6,6,19,35,23,15,3,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6386,1,9,5,20,0,18,15,22,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6387,1,21,5,8,45,19,15,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6388,0,21,5,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6389,1,15,5,21,10,10,5,12,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6390,0,24,5,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6391,0,1,6,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6392,1,27,5,11,30,19,15,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6393,1,15,5,17,0,21,5,28,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6394,1,9,6,16,0,4,25,12,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6395,0,3,4,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6396,1,6,4,11,30,12,35,25,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6397,0,1,4,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6398,1,18,5,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6399,1,3,6,16,0,12,35,20,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6400,2,6,6,21,25,19,0,21,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6401,1,21,3,9,0,18,50,9,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6402,1,6,3,20,40,9,25,12,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6403,1,6,6,18,15,19,0,24,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6404,0,24,6,12,0,13,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6405,2,21,3,7,35,21,20,13,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6406,1,15,3,16,15,20,35,4,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6407,1,1,3,22,50,21,20,22,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6408,0,3,5,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6409,0,21,3,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6410,1,12,3,8,50,23,15,14,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6411,1,12,6,18,15,1,30,7,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6412,0,6,5,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6413,0,24,4,6,0,9,10,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6414,0,9,6,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6415,2,18,5,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6416,1,12,3,16,55,7,40,14,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6417,1,6,5,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6418,0,21,3,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6419,0,24,5,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6420,0,3,4,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6421,1,24,6,10,0,4,25,18,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6422,2,9,6,14,5,12,35,22,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6423,1,6,6,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6424,1,9,3,0,20,4,25,28,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6425,1,6,3,10,0,23,45,13,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6426,0,18,5,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
